
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        0
 0.93093  1.92793  0 
 0.934623  1.93193  0 
 0.938321  1.93594  0 
 0.942025  1.93994  0 
 0.945734  1.94394  0 
 0.949448  1.94795  0 
 0.949495  1.948  0 
 0.95329  1.95195  0 
 0.957138  1.95596  0 
 0.960991  1.95996  0 
 0.964848  1.96396  0 
 0.968711  1.96797  0 
 0.972579  1.97197  0 
 0.976451  1.97598  0 
 0.980329  1.97998  0 
 0.984211  1.98398  0 
 0.988099  1.98799  0 
 0.989899  1.98984  0 
 0.992064  1.99199  0 
 0.996096  1.996  0 
 1.00013  2  0 

 0.652484  1.56356  0 
 0.654972  1.56757  0 
 0.657467  1.57157  0 
 0.659971  1.57558  0 
 0.662482  1.57958  0 
 0.665  1.58358  0 
 0.666667  1.58622  0 
 0.667548  1.58759  0 
 0.670145  1.59159  0 
 0.672749  1.5956  0 
 0.67536  1.5996  0 
 0.677979  1.6036  0 
 0.680606  1.60761  0 
 0.68324  1.61161  0 
 0.685881  1.61562  0 
 0.68853  1.61962  0 
 0.691186  1.62362  0 
 0.69385  1.62763  0 
 0.696521  1.63163  0 
 0.699199  1.63564  0 
 0.701885  1.63964  0 
 0.704579  1.64364  0 
 0.707071  1.64734  0 
 0.707284  1.64765  0 
 0.710062  1.65165  0 
 0.712847  1.65566  0 
 0.715638  1.65966  0 
 0.718437  1.66366  0 
 0.721243  1.66767  0 
 0.724056  1.67167  0 
 0.726876  1.67568  0 
 0.729704  1.67968  0 
 0.732538  1.68368  0 
 0.735379  1.68769  0 
 0.738228  1.69169  0 
 0.741083  1.6957  0 
 0.743946  1.6997  0 
 0.746816  1.7037  0 
 0.747475  1.70462  0 
 0.749752  1.70771  0 
 0.752712  1.71171  0 
 0.755679  1.71572  0 
 0.758654  1.71972  0 
 0.761634  1.72372  0 
 0.764622  1.72773  0 
 0.767616  1.73173  0 
 0.770617  1.73574  0 
 0.773625  1.73974  0 
 0.77664  1.74374  0 
 0.779661  1.74775  0 
 0.782689  1.75175  0 
 0.785724  1.75576  0 
 0.787879  1.75859  0 
 0.78879  1.75976  0 
 0.791924  1.76376  0 
 0.795063  1.76777  0 
 0.798209  1.77177  0 
 0.801361  1.77578  0 
 0.80452  1.77978  0 
 0.807685  1.78378  0 
 0.810857  1.78779  0 
 0.814035  1.79179  0 
 0.81722  1.7958  0 
 0.820411  1.7998  0 
 0.823608  1.8038  0 
 0.826812  1.80781  0 
 0.828283  1.80964  0 
 0.830073  1.81181  0 
 0.833383  1.81582  0 
 0.836699  1.81982  0 
 0.840021  1.82382  0 
 0.843349  1.82783  0 
 0.846683  1.83183  0 
 0.850023  1.83584  0 
 0.853369  1.83984  0 
 0.856722  1.84384  0 
 0.86008  1.84785  0 
 0.863445  1.85185  0 
 0.866816  1.85586  0 
 0.868687  1.85807  0 
 0.870238  1.85986  0 
 0.873723  1.86386  0 
 0.877214  1.86787  0 
 0.880711  1.87187  0 
 0.884214  1.87588  0 
 0.887722  1.87988  0 
 0.891236  1.88388  0 
 0.894755  1.88789  0 
 0.898281  1.89189  0 
 0.901812  1.8959  0 
 0.905349  1.8999  0 
 0.908891  1.9039  0 
 0.909091  1.90413  0 
 0.912546  1.90791  0 
 0.916212  1.91191  0 
 0.919884  1.91592  0 
 0.92356  1.91992  0 
 0.927243  1.92392  0 
 0.93093  1.92793  0 

 0.467599  1.18719  0 
 0.469051  1.19119  0 
 0.470514  1.1952  0 
 0.471988  1.1992  0 
 0.473473  1.2032  0 
 0.474967  1.20721  0 
 0.476473  1.21121  0 
 0.477989  1.21522  0 
 0.479515  1.21922  0 
 0.481052  1.22322  0 
 0.482599  1.22723  0 
 0.484157  1.23123  0 
 0.485724  1.23524  0 
 0.487302  1.23924  0 
 0.48889  1.24324  0 
 0.490488  1.24725  0 
 0.492096  1.25125  0 
 0.493715  1.25526  0 
 0.495343  1.25926  0 
 0.496981  1.26326  0 
 0.498629  1.26727  0 
 0.500288  1.27127  0 
 0.501955  1.27528  0 
 0.503633  1.27928  0 
 0.505051  1.28264  0 
 0.505327  1.28328  0 
 0.507061  1.28729  0 
 0.508805  1.29129  0 
 0.510559  1.2953  0 
 0.512322  1.2993  0 
 0.514095  1.3033  0 
 0.515877  1.30731  0 
 0.517669  1.31131  0 
 0.51947  1.31532  0 
 0.521281  1.31932  0 
 0.523101  1.32332  0 
 0.52493  1.32733  0 
 0.526769  1.33133  0 
 0.528617  1.33534  0 
 0.530474  1.33934  0 
