
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        0
-0.947904  1.65966  0 
-0.949495  1.66188  0 
-0.950739  1.66366  0 
-0.953539  1.66767  0 
-0.956351  1.67167  0 
-0.959174  1.67568  0 
-0.96201  1.67968  0 
-0.964857  1.68368  0 
-0.967716  1.68769  0 
-0.970587  1.69169  0 
-0.97347  1.6957  0 
-0.976365  1.6997  0 
-0.979271  1.7037  0 
-0.98219  1.70771  0 
-0.98512  1.71171  0 
-0.988062  1.71572  0 
-0.989899  1.7182  0 
-0.990983  1.71972  0 
-0.993862  1.72372  0 
-0.996753  1.72773  0 
-0.999656  1.73173  0 
-1.00257  1.73574  0 
-1.0055  1.73974  0 
-1.00843  1.74374  0 
-1.01138  1.74775  0 
-1.01435  1.75175  0 
-1.01732  1.75576  0 
-1.0203  1.75976  0 
-1.0233  1.76376  0 
-1.02631  1.76777  0 
-1.02933  1.77177  0 
-1.0303  1.77306  0 
-1.0323  1.77578  0 
-1.03525  1.77978  0 
-1.03822  1.78378  0 
-1.0412  1.78779  0 
-1.04419  1.79179  0 
-1.04719  1.7958  0 
-1.0502  1.7998  0 
-1.05323  1.8038  0 
-1.05626  1.80781  0 
-1.05931  1.81181  0 
-1.06237  1.81582  0 
-1.06544  1.81982  0 
-1.06852  1.82382  0 
-1.07071  1.82665  0 
-1.07159  1.82783  0 
-1.07461  1.83183  0 
-1.07764  1.83584  0 
-1.08068  1.83984  0 
-1.08373  1.84384  0 
-1.08679  1.84785  0 
-1.08986  1.85185  0 
-1.09295  1.85586  0 
-1.09604  1.85986  0 
-1.09915  1.86386  0 
-1.10227  1.86787  0 
-1.1054  1.87187  0 
-1.10854  1.87588  0 
-1.11111  1.87914  0 
-1.11168  1.87988  0 
-1.11475  1.88388  0 
-1.11784  1.88789  0 
-1.12094  1.89189  0 
-1.12405  1.8959  0 
-1.12717  1.8999  0 
-1.1303  1.9039  0 
-1.13344  1.90791  0 
-1.1366  1.91191  0 
-1.13976  1.91592  0 
-1.14294  1.91992  0 
-1.14613  1.92392  0 
-1.14932  1.92793  0 
-1.15152  1.93066  0 
-1.15251  1.93193  0 
-1.15564  1.93594  0 
-1.15878  1.93994  0 
-1.16193  1.94394  0 
-1.1651  1.94795  0 
-1.16827  1.95195  0 
-1.17146  1.95596  0 
-1.17466  1.95996  0 
-1.17787  1.96396  0 
-1.18109  1.96797  0 
-1.18432  1.97197  0 
-1.18756  1.97598  0 
-1.19082  1.97998  0 
-1.19192  1.98133  0 
-1.19402  1.98398  0 
-1.19721  1.98799  0 
-1.2004  1.99199  0 
-1.20361  1.996  0 
-1.20683  2  0 

-0.716075  1.28729  0 
-0.718156  1.29129  0 
-0.720251  1.2953  0 
-0.72236  1.2993  0 
-0.724481  1.3033  0 
-0.726617  1.30731  0 
-0.728766  1.31131  0 
-0.730928  1.31532  0 
-0.733104  1.31932  0 
-0.735293  1.32332  0 
-0.737495  1.32733  0 
-0.739711  1.33133  0 
-0.741941  1.33534  0 
-0.744184  1.33934  0 
-0.74644  1.34334  0 
-0.747475  1.34517  0 
-0.74867  1.34735  0 
-0.750882  1.35135  0 
-0.753107  1.35536  0 
-0.755345  1.35936  0 
-0.757596  1.36336  0 
-0.759861  1.36737  0 
-0.762138  1.37137  0 
-0.764429  1.37538  0 
-0.766732  1.37938  0 
-0.769049  1.38338  0 
-0.771379  1.38739  0 
-0.773722  1.39139  0 
-0.776078  1.3954  0 
-0.778446  1.3994  0 
-0.780828  1.4034  0 
-0.783223  1.40741  0 
-0.785631  1.41141  0 
-0.787879  1.41513  0 
-0.788046  1.41542  0 
-0.790405  1.41942  0 
-0.792777  1.42342  0 
-0.795161  1.42743  0 
-0.797559  1.43143  0 
-0.799969  1.43544  0 
-0.802392  1.43944  0 
-0.804828  1.44344  0 
-0.807276  1.44745  0 
-0.809737  1.45145  0 
-0.812211  1.45546  0 
-0.814698  1.45946  0 
-0.817197  1.46346  0 
-0.819709  1.46747  0 
-0.822233  1.47147  0 
-0.824771  1.47548  0 
-0.827321  1.47948  0 
-0.828283  1.48098  0 
-0.829835  1.48348  0 
-0.832332  1.48749  0 
-0.834842  1.49149  0 
-0.837364  1.4955  0 
-0.839899  1.4995  0 
-0.842446  1.5035  0 
-0.845006  1.50751  0 
-0.847578  1.51151  0 
-0.850163  1.51552  0 
-0.85276  1.51952  0 
-0.85537  1.52352  0 
-0.857992  1.52753  0 
-0.860626  1.53153  0 
-0.863273  1.53554  0 
-0.865933  1.53954  0 
-0.868604  1.54354  0 
-0.868687  1.54367  0 
-0.87121  1.54755  0 
-0.873826  1.55155  0 
-0.876454  1.55556  0 
-0.879095  1.55956  0 
-0.881747  1.56356  0 
-0.884412  1.56757  0 
-0.887089  1.57157  0 
-0.889779  1.57558  0 
-0.89248  1.57958  0 
-0.895194  1.58358  0 
-0.89792  1.58759  0 
-0.900658  1.59159  0 
-0.903409  1.5956  0 
-0.906171  1.5996  0 
-0.908946  1.6036  0 
-0.909091  1.60381  0 
-0.911654  1.60761  0 
-0.914371  1.61161  0 
-0.917099  1.61562  0 
-0.919839  1.61962  0 
-0.922592  1.62362  0 
-0.925356  1.62763  0 
-0.928132  1.63163  0 
-0.930921  1.63564  0 
-0.933721  1.63964  0 
-0.936534  1.64364  0 
-0.939359  1.64765  0 
-0.942195  1.65165  0 
-0.945044  1.65566  0 
-0.947904  1.65966  0 

-0.573337  0.910911  0 
-0.57418  0.914915  0 
-0.575041  0.918919  0 
-0.575921  0.922923  0 
-0.576819  0.926927  0 
-0.577734  0.930931  0 
-0.578668  0.934935  0 
-0.579619  0.938939  0 
-0.580589  0.942943  0 
-0.581576  0.946947  0 
-0.58258  0.950951  0 
-0.583603  0.954955  0 
-0.584642  0.958959  0 
-0.5857  0.962963  0 
-0.585859  0.963553  0 
-0.586742  0.966967  0 
-0.587795  0.970971  0 
-0.588866  0.974975  0 
-0.589953  0.978979  0 
-0.591057  0.982983  0 
-0.592178  0.986987  0 
